Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,2035,2,-60,-2.86,2050,2080,2020,168792,344114735,57749970740,28378364,KSQ
005360,KR7005360003,모나미,KOSPI,,3055,2,-40,-1.29,3095,3095,3000,39311,119447035,57731272885,18897307,STK
013810,KR7013810007,스페코,KOSDAQ,중견기업부,3915,2,-70,-1.76,3985,3990,3900,63333,248752570,57595997100,14655470,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,3805,2,-165,-4.16,3875,3965,3780,15178,57892950,57550625000,15125000,KSQ
299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,1912,1,2,0.1,1888,1913,1885,126677,239985770,57443493219,30027963,KSQ
177830,KR7177830007,파버나인,KOSDAQ,우량기업부,4010,2,-115,-2.79,4075,4125,3990,130492,523978295,57369343295,14288753,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,벤처기업부,14120,2,-800,-5.36,15190,15190,14120,15540,223783480,57359604600,4059420,KSQ
034300,KR7034300004,신세계건설,KOSPI,,14500,2,-380,-2.55,14880,14880,14230,12001,172182020,57320000000,4000000,STK
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1785,1,45,2.59,1740,2020,1716,40002908,76005163898,57304745592,32049634,KSQ
033540,KR7033540006,파라텍,KOSDAQ,중견기업부,783,3,0,0.0,781,790,765,147911,115005722,57296321757,73175379,KSQ
062860,KR7062860002,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0.0,0,0,0,0,0,57261776000,9872720,KSQ
100220,KR7100220003,비상교육,KOSPI,,4440,2,-120,-2.63,4560,4560,4385,29225,129912220,57250644105,12996741,STK
267790,KR7267790004,배럴,KOSDAQ,중견기업부,7260,1,150,2.11,7090,7260,7010,43057,306165370,57112740000,7888500,KSQ
046940,KR7046940003,우원개발,KOSDAQ,우량기업부,3150,2,-50,-1.56,3210,3210,3135,87634,276779645,57024574250,18074350,KSQ
004440,KR7004440004,삼일씨엔에스,KOSPI,,4450,2,-195,-4.2,4650,4650,4425,69843,313996565,56975462825,12731947,STK
001275,KR7001271006,부국증권우,KOSPI,,18950,2,-50,-0.26,19000,19000,18950,3405,64554550,56850000000,3000000,STK
290380,KR7290380005,대유,KOSDAQ,관리종목(소속부없음),2300,0,0,0.0,0,0,0,0,0,56841307600,24713612,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,1418,2,-69,-4.64,1450,1478,1410,366154,522921026,56839523239,40283149,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,5590,2,-150,-2.61,5750,5780,5550,144818,813390370,56672448560,10138184,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,중견기업부,5450,2,-200,-3.54,5580,5600,5400,74738,408723620,56632576000,10410400,KSQ
012200,KR7012200002,계양전기,KOSPI,,2060,2,-140,-6.36,2140,2185,2060,44870,94494295,56623484320,27222829,STK
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,1136,2,-69,-5.73,1199,1200,1125,925558,1058592130,56604487590,49784070,KSQ
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3565,2,-20,-0.56,3600,3630,3500,122958,434803165,56544400000,15928000,KSQ
127120,KR7127120004,디엔에이링크,KOSDAQ,투자주의환기종목(소속부없음),3305,2,-150,-4.34,3420,3435,3280,60006,199601140,56409183600,17093692,KSQ
133820,KR7133820001,화인베스틸,KOSPI,,1885,2,-80,-4.07,1916,1946,1841,102267,192348404,56395652430,29918118,STK
246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8860,2,-320,-3.49,8990,9080,8760,28694,254679850,56320843670,6335303,KSQ
040350,KR7040350001,큐로컴,KOSDAQ,벤처기업부,443,2,-31,-6.54,469,471,443,220173,99818962,56310141984,125973472,KSQ
073110,KR7073110009,엘엠에스,KOSDAQ,중견기업부,6320,2,-60,-0.94,6420,6420,6200,13209,82762720,56221171600,8895755,KSQ
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,2485,2,-45,-1.78,2500,2530,2460,131088,324568185,56025000000,22500000,KSQ
208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,2180,2,-100,-4.39,2275,2300,2165,217747,478258320,55979753480,25678786,KSQ
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,2030,2,-10,-0.49,2050,2190,2010,898892,1889943280,55777415900,27275020,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,623,2,-17,-2.66,641,644,610,275858,172472392,55428658257,88970559,KSQ
054090,KR7054090006,삼진엘앤디,KOSDAQ,벤처기업부,2200,2,-90,-3.93,2265,2265,2185,149922,330686435,55159902720,24959232,KSQ
238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,6850,2,-200,-2.84,7020,7020,6690,13581,92361910,55133200000,8180000,KSQ
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,1771,2,-89,-4.78,1841,1850,1762,162066,288516323,54865273617,30979827,KSQ
091090,KR7091090001,세원이앤씨,KOSPI,,1270,0,0,0.0,0,0,0,0,0,54838923850,43180255,STK
290120,KR7290120005,대유에이피,KOSDAQ,우량기업부,4365,2,-150,-3.32,4525,4525,4200,91167,398708475,54838490850,12782865,KSQ
010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,834,2,-2,-0.24,836,846,809,657709,543450468,54769104026,65123786,KSQ
000725,KR7000721001,현대건설우,KOSPI,,52000,2,-1400,-2.62,53000,53200,51400,6900,359983000,54738566700,1054693,STK
043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,752,2,-31,-3.96,780,790,750,128342,98364211,54576000000,72000000,KSQ
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,1540,2,-53,-3.33,1615,1618,1516,155307,242994697,54502715048,35437396,KSQ
001070,KR7001070002,대한방직,KOSPI,,10280,2,-380,-3.56,10600,10610,10230,17402,179507870,54484000000,5300000,STK
193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,945,2,-27,-2.78,969,969,940,97985,93418564,54441531648,57427776,KSQ
005320,KR7005320007,국동,KOSPI,,928,2,-40,-4.13,960,960,918,261791,245251353,54388205700,57371525,STK
303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,1540,1,59,3.98,1492,1573,1450,718781,1087021654,54333415360,35745668,KSQ
052600,KR7052600004,한네트,KOSDAQ,중견기업부,4700,2,-130,-2.69,4780,4795,4600,49606,231744220,54291571500,11563700,KSQ
181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,5000,2,-90,-1.77,5090,5090,4905,34757,172980085,54099330000,10819866,KSQ
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,6830,2,-300,-4.21,6990,7050,6770,125267,860337260,53785997290,7874963,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,2945,2,-80,-2.64,3025,3025,2900,18072,53106010,53751898510,18251918,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,13260,2,-270,-2.0,13400,13440,13120,7530,99927610,53501448000,4034800,KSQ
036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,960,1,25,2.67,935,981,913,1783113,1709668867,53475501120,55703647,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,5700,2,-330,-5.47,5920,6030,5700,129938,752494270,53366573600,9346160,KSQ
079170,KR7079170007,한창산업,KOSDAQ,벤처기업부,10280,2,-120,-1.15,10390,10550,10260,39554,410752230,53352000000,5200000,KSQ
094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,3180,2,-70,-2.15,3245,3280,3130,78797,250843090,53259403200,16748240,KSQ
001140,KR7001140003,국보,KOSPI,,4365,2,-165,-3.64,4535,4545,4360,89616,396560155,53208346050,12189770,STK
017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,4575,2,-110,-2.35,4640,4655,4505,155108,706731950,53089522850,11668027,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,6820,2,-330,-4.62,7060,7080,6820,49281,340781270,52999948760,7670036,KSQ
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,2145,2,-60,-2.72,2200,2200,2095,88141,186330770,52995742870,24822362,KSQ
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,1540,2,-81,-5.0,1605,1607,1537,769789,1199775693,52867466454,34262778,KSQ
035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,710,2,-30,-4.05,740,742,674,187720,134938953,52852169250,74439675,KSQ
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,2055,2,-95,-4.42,2150,2165,2010,584354,1210370235,52815904600,25453448,KSQ
064090,KR7064090004,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1713,1,29,1.72,1684,1755,1681,23397,40254116,52786320192,30547639,KSQ
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,4785,2,-130,-2.64,4900,4930,4760,44766,215159920,52785646155,11031483,KSQ
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4080,2,-55,-1.33,4100,4150,4000,98056,396644220,52780000000,13000000,KSQ
311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,17230,1,100,0.58,17000,17280,16210,59,1001780,52769700720,3062664,KNX
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,4085,2,-170,-4.0,4175,4220,4085,31183,128652145,52742551700,12864037,KSQ
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,5490,2,-20,-0.36,5510,5510,5270,138200,742491690,52598888460,9580854,KSQ
037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1553,1,1,0.06,1552,1579,1541,43187,67058800,52542526313,33832921,KSQ
053590,KR7053590006,한국테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
036690,KR7036690006,코맥스,KOSDAQ,중견기업부,3295,2,-125,-3.65,3415,3415,3280,290499,965155550,52406770710,15904938,KSQ
176590,KR7176590008,코나솔,KONEX,일반기업부,8980,2,-90,-0.99,8950,9090,8850,12768,113594860,52351763670,5823333,KNX
085910,KR7085910008,네오티스,KOSDAQ,중견기업부,3785,2,-120,-3.07,3820,3860,3775,34353,130543140,52341697630,13828718,KSQ
060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,2040,2,-120,-5.56,2110,2150,2025,357188,737600190,52257178620,25429284,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4070,2,-40,-0.97,4110,4110,3960,18164,73078925,52149040240,12813032,KSQ
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,2260,2,-130,-5.44,2355,2380,2245,420260,960059480,52078037415,22992511,KSQ
006570,KR7006570006,대림통상,KOSPI,,3415,2,-45,-1.3,3405,3480,3405,4162,14288140,52069500000,15225000,STK
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9370,2,-360,-3.7,9550,9640,9300,29054,273226020,52052626910,5555243,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,4785,2,-65,-1.34,4840,4840,4780,13284,63853715,51928671795,10852387,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,벤처기업부,2940,1,105,3.7,2945,3100,2860,691196,2060018390,51921320220,17481926,KSQ
010640,KR7010640001,진양폴리,KOSPI,,5210,2,-80,-1.51,5200,5250,5100,32398,167380100,51800000000,10000000,STK
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,1008,2,-18,-1.75,1025,1031,999,158203,159669489,51788880000,51480000,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,1718,2,-47,-2.66,1757,1760,1697,306452,527650663,51754211478,30107162,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,404,2,-7,-1.7,411,412,396,474775,189708406,51542727570,127265994,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,3055,2,-50,-1.61,3105,3105,3020,30157,91738170,51503600960,16941974,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1483,2,-86,-5.48,1528,1546,1480,128417,193557628,51447129948,34621218,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,1093,2,-52,-4.54,1145,1145,1093,216070,238823725,51389843328,46803136,STK
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,3890,2,-180,-4.42,4070,4070,3820,88214,341783320,51368155300,13342378,KSQ
019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,975,2,-74,-7.05,987,1044,974,297414,294331896,51315699120,52470040,KSQ
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,3860,2,-80,-2.03,3905,3960,3725,471845,1813954005,51301288890,13256147,KSQ
011420,KR7011420007,갤럭시아에스엠,KOSPI,,1878,2,-33,-1.73,1873,1923,1830,113019,210721325,51242337840,27549644,STK
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,4965,1,430,9.48,4650,5060,4595,540248,2614041810,51149844100,10128682,KSQ
000040,KR7000040006,KR모터스,KOSPI,,533,2,-20,-3.62,539,550,524,271199,144967210,51145663380,96138465,STK
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,10900,2,-200,-1.8,10880,10990,10850,7516,81966430,51064112900,4684781,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,1058,2,-151,-12.49,1163,1207,1035,1819026,1962764514,51021582364,48224558,KSQ
005305,KR7005301007,롯데칠성우,KOSPI,,65800,2,-1000,-1.5,66700,66700,65200,686,45085500,51015398000,775310,STK
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5100,2,-260,-4.85,5350,5350,5100,49023,252296760,51000000000,10000000,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),9980,3,0,0.0,9980,10000,9980,8130,81141130,50898000000,5100000,KSQ
039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,5950,2,-530,-8.18,6310,6400,5830,189557,1131242790,50887500000,8625000,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,6860,2,-170,-2.42,6960,6960,6800,7603,52261370,50690473620,7378526,STK
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,7750,2,-230,-2.88,7800,7890,7740,7004,54591450,50672908640,6530014,KSQ
087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,6170,2,-170,-2.68,6280,6390,6160,9982,62050370,50632659600,8166558,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,3130,2,-160,-4.86,3200,3320,3110,96331,304754565,50559169500,16050530,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,605,2,-25,-3.97,630,631,602,228674,139668147,50498654478,83331113,KSQ
323350,KR7323350009,다원넥스뷰,KONEX,일반기업부,11000,2,-500,-4.35,11000,11000,11000,1,11000,50462500000,4587500,KNX
006805,KR7006801005,미래에셋증권우,KOSPI,,3570,2,-60,-1.65,3630,3630,3500,126630,448719220,50250427500,14075750,STK
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2835,2,-225,-7.35,3045,3140,2835,504976,1488124510,50146679460,17503204,KSQ
051630,KR7051630002,진양화학,KOSPI,,3170,1,5,0.16,3200,3210,3080,26261,82525470,50086000000,15800000,STK
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,4995,2,-185,-3.57,5140,5140,4935,24167,120948680,49950000000,10000000,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,270,1,13,5.06,256,277,250,1835226,491890868,49942573894,185660126,KSQ
159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),139,2,-5,-3.47,145,152,136,29269177,4156241834,49935255609,354150749,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4520,1,110,2.49,4410,4600,4350,15590,70187245,49674510720,10989936,KNX
099520,KR7099520009,ITX-AI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,49626429228,38649867,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,4115,2,-15,-0.36,4130,4160,4075,27484,112932065,49560000000,12000000,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,벤처기업부,1045,2,-33,-3.06,1076,1076,1027,349119,364889024,49518607550,47340925,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4240,2,-155,-3.53,4360,4360,4105,110044,460307125,49482628830,11698021,KSQ
093240,KR7093240000,형지엘리트,KOSPI,,1610,1,204,14.51,1383,1827,1335,30420724,50832384967,49349200032,31154798,STK
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,6670,1,50,0.76,6630,6770,6600,54160,360907290,49199634000,7454490,KSQ
008830,KR7008830002,대동기어,KOSDAQ,우량기업부,5480,2,-110,-1.97,5640,5700,5440,61598,340674250,49161734400,8987520,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2595,2,-35,-1.33,2590,2640,2530,668537,1727277065,49145341560,19048582,KSQ
222160,KR7222160004,바이옵트로,KOSDAQ,기술성장기업부,5850,2,-460,-7.29,6160,6250,5820,94208,563352870,48977474040,8245366,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3335,2,-60,-1.77,3590,3635,3310,310662,1059632575,48936585600,14607936,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,730,2,-18,-2.41,748,754,720,530447,387681235,48830490870,66436042,KSQ
187660,KR7187660006,에이디엠코리아,KOSDAQ,중견기업부,2210,2,-75,-3.28,2235,2285,2200,165606,369109620,48804018750,21836250,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,4205,2,-405,-8.79,4460,4520,4205,242307,1043658380,48760000000,11500000,KSQ
003925,KR7003921004,남양유업우,KOSPI,,245000,2,-2000,-0.81,247000,247000,243500,105,25750000,48700000000,200000,STK
069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,4750,2,-210,-4.23,4870,4910,4700,50443,239733885,48611689880,10244824,KSQ
012280,KR7012280004,영화금속,KOSPI,,910,1,5,0.55,935,935,895,122281,111691914,48588999550,53394505,STK
089150,KR7089150007,케이씨티,KOSDAQ,중견기업부,2835,2,-115,-3.9,2880,2910,2750,71957,203843225,48534500000,17150000,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3100,2,-100,-3.13,3075,3250,2990,194701,601571015,48209484420,15526404,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,4675,2,-155,-3.21,4860,4860,4675,19501,92760960,48194810800,10210765,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,3280,2,-115,-3.39,3375,3375,3270,30580,100904805,48190910470,14625466,STK
145270,KR7145270005,케이탑리츠,KOSPI,,997,2,-1,-0.1,993,1001,993,20332,20280945,48012713226,48060774,STK
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,315,2,-7,-2.17,321,322,314,486874,154195801,47938088520,152184408,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4500,2,-590,-11.59,4960,4960,4295,254802,1159701425,47654996050,10867730,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,381,2,-10,-2.56,391,395,376,180699,69029823,47653798350,124422450,KSQ
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,2030,2,-90,-4.25,2100,2100,2000,67904,138033270,47633401695,23407077,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),191,1,6,3.24,196,215,191,30211582,6113538098,47581115314,245263481,KSQ
031510,KR7031510001,오스템,KOSDAQ,중견기업부,1710,1,111,6.94,1660,1710,1614,463545,768572834,47432000000,28000000,KSQ
012210,KR7012210001,삼미금속,KONEX,일반기업부,1500,2,-30,-1.96,1500,1500,1500,1,1500,47399827500,31599885,KNX
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1947,3,0,0.0,1920,1990,1915,309926,606310764,47292647920,24277540,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,5440,1,40,0.74,5300,5580,5300,25857,139692090,47253159800,8766820,KSQ
005820,KR7005820006,원림,KOSPI,,20350,2,-850,-4.01,21250,21400,20300,7842,161655950,47223283500,2297970,STK
050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,3480,2,-125,-3.47,3460,3590,3420,33571,117254185,47203019280,13564086,KSQ
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4565,2,-230,-4.8,4745,4780,4535,43155,197976850,47150849500,10227950,KSQ
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1352,1,20,1.5,1311,1365,1311,49784,66896402,47085606618,34904082,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1130,2,-4,-0.35,1198,1199,1130,2255414,2609615399,47045566260,41486390,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,4330,1,80,1.88,4330,4350,4185,183355,785482095,46956000000,10920000,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1098,2,-32,-2.83,1100,1159,1083,217861,239079217,46848337452,42666974,KSQ
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1160,2,-25,-2.11,1175,1200,1145,376249,445215070,46775064000,38979220,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,12220,2,-270,-2.16,12400,12680,12050,43135,530209440,46515295580,3806489,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,3990,2,-105,-2.56,4050,4055,3840,143876,566780270,46483500000,11650000,KSQ
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,3530,2,-25,-0.7,3495,3555,3495,36326,127615590,46458041000,13273726,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1560,2,-36,-2.26,1568,1589,1522,67928,104994988,46339485409,29685769,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,735,2,-17,-2.26,752,766,727,257846,189870082,46017297018,62354061,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,2330,2,-40,-1.69,2360,2370,2270,113903,261816350,45999500000,19700000,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,1032,2,-55,-5.06,1066,1073,1027,163251,169672045,45893291955,44599895,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,7630,2,-130,-1.68,7760,7820,7530,16708,127902920,45865393900,6026990,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,4530,2,-65,-1.41,4595,4595,4465,52051,235448560,45850179400,10143845,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4725,2,-120,-2.48,4810,4810,4680,35617,167646895,45826735500,9698780,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),1383,0,0,0.0,0,0,0,0,0,45813404598,33126106,KSQ
114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,3030,2,-125,-3.96,3150,3150,3005,37395,114112485,45750000000,15000000,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3145,2,-30,-0.94,3175,3200,3115,33717,105973140,45744188540,14545052,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,900,2,-20,-2.17,893,917,890,122865,110637884,45731179680,50198880,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1309,2,-18,-1.36,1326,1326,1285,80218,104603439,45712768330,34895243,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,12250,2,-450,-3.54,12700,12700,12250,1633,20248250,45644467750,3726079,KNX
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2800,2,-105,-3.61,2855,2895,2740,41987,117367245,45618070770,16350563,KSQ
118000,KR7118000009,더메디팜,KOSPI,,489,2,-16,-3.17,499,499,487,309583,151849963,45496223640,92849436,STK
032750,KR7032750002,삼진,KOSDAQ,우량기업부,5650,2,-200,-3.42,5850,5850,5640,103427,588537960,45480204240,8063866,KSQ
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,9990,0,0,0.0,0,0,0,0,0,45478066410,4552359,KNX
006380,KR7006380000,카프로,KOSPI,,1136,1,46,4.22,1080,1145,1040,4304493,4698612488,45440000000,40000000,STK
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,7050,2,-10,-0.14,7060,7180,6860,46181,323180770,45395217900,6439038,KSQ
114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,709,2,-18,-2.48,719,731,708,388273,278415983,45304864542,63719922,KSQ
448740,KR7448740001,삼성스팩8호,KOSDAQ,SPAC(소속부없음),9700,3,0,0.0,9700,9720,9690,4457,43204140,45240800000,4664000,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,1955,2,-45,-2.25,1971,1982,1955,20109,39477872,45216285751,23034277,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,6920,2,-50,-0.72,7000,7000,6840,13492,93523370,45110000000,6500000,KSQ
320000,KR7320000003,윈텍,KOSDAQ,벤처기업부,2435,2,-75,-2.99,2495,2500,2390,324395,784611665,45045425380,18499148,KSQ
044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1318,1,1,0.08,1307,1343,1306,101915,135166949,44933179556,34091942,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1508,2,-191,-11.24,1551,1614,1420,1562749,2391330160,44843286489,29717221,KSQ
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,21300,2,-300,-1.39,21600,21600,21100,3055,64721800,44773361200,2111951,STK
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,3295,2,-165,-4.77,3390,3430,3285,217533,725053730,44742163185,13620141,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,2160,1,164,8.22,1996,2180,1996,548910,1162050675,44737876755,20856819,STK
017510,KR7017510009,세명전기,KOSDAQ,중견기업부,2920,2,-75,-2.5,2930,2965,2900,52461,153383795,44670780000,15246000,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,3035,2,-35,-1.14,3040,3040,2960,124725,372334425,44624181280,14679007,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,9390,2,-190,-1.98,9550,9570,9330,8072,75970340,44616251400,4756530,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,985,2,-14,-1.4,961,990,961,244473,238946160,44576727585,45255561,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,4945,2,-215,-4.17,5190,5240,4880,120560,602513155,44570126110,8931889,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,3840,2,-230,-5.65,4055,4070,3710,59640,230499200,44538598580,11659319,KSQ
000760,KR7000760009,이화산업,KOSPI,,15850,2,-950,-5.65,16610,16640,15720,5876,93792260,44380000000,2800000,STK
049120,KR7049120009,파인디앤씨,KOSDAQ,중견기업부,1260,2,-16,-1.25,1276,1276,1237,78656,98455924,44342184436,34970177,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1007,2,-31,-2.99,1023,1031,1001,78193,79133660,44308000000,44000000,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,1473,2,-88,-5.64,1550,1558,1440,603726,890967281,44182365441,29994817,KSQ
390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,4920,5,-860,-14.88,4920,4920,4920,44,216480,44160921240,8975797,KNX
